Survived,Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,FamilySize,AgeCategory,FareCategory
0,3,1,18.0,0,0,365226,-0.512224829059564,,Q,1,young_adult,very_low
0,2,0,24.0,2,0,S.O.C. 14879,0.8310111255589249,,S,3,young_adult,very_low
0,3,0,29.69911764705882,0,0,349223,-0.4891674544258282,,S,1,young_adult,very_low
0,3,1,32.0,1,1,364849,-0.3361452095402864,,Q,3,adult,very_low
0,2,0,23.0,0,0,29751,-0.38645367226008004,,S,1,young_adult,very_low
0,1,0,58.0,0,2,35273,1.6314187674308411,D48,C,3,senior,very_low
1,1,0,50.0,2,0,PC 17611,2.041432738597159,,S,3,senior,very_low
0,3,0,40.0,0,0,2623,-0.5026662211428032,,C,1,adult,very_low
0,1,0,47.0,0,0,5727,-0.13315056246591933,E58,S,1,adult,very_low
0,3,0,36.0,0,0,349210,-0.4972168084609952,,S,1,adult,very_low
1,3,0,20.0,1,0,STON/O 2. 3101285,-0.48857985158126105,,S,2,young_adult,very_low
0,2,0,32.0,2,0,S.O.C. 14879,0.8310111255589249,,S,3,adult,very_low
0,2,0,25.0,0,0,234686,-0.38645367226008004,,S,1,young_adult,very_low
0,3,0,29.69911764705882,0,0,312993,-0.4915983593444487,,S,1,young_adult,very_low
0,3,0,43.0,0,0,A/5 3536,-0.48606442844527137,,S,1,adult,very_low
1,1,1,29.69911764705882,1,0,19996,0.39835834616870003,C126,S,2,young_adult,very_low
1,2,1,40.0,1,1,29750,0.13675434002577333,,S,3,adult,very_low
0,1,0,31.0,1,0,F.C. 12750,0.39835834616870003,B71,S,2,adult,very_low
0,2,0,70.0,0,0,C.A. 24580,-0.43676213497987365,,S,1,senior,very_low
1,2,0,31.0,0,0,244270,-0.38645367226008004,,S,1,adult,very_low
0,2,0,29.69911764705882,0,0,239856,-0.6480576784030068,,S,1,young_adult,very_low
0,3,0,18.0,0,0,349912,-0.4915983593444487,,S,1,young_adult,very_low
0,3,0,24.5,0,0,342826,-0.48606442844527137,,S,1,young_adult,very_low
1,3,1,18.0,0,0,4138,-0.4500093593832497,,S,1,young_adult,very_low
0,3,1,43.0,1,6,CA 2144,0.29572908222032107,,S,8,adult,very_low
1,1,0,36.0,0,1,PC 17755,9.661740104981664,B51 B53 B55,C,2,adult,very_low
0,3,1,29.69911764705882,0,0,330935,-0.4843036322500786,,Q,1,young_adult,very_low
1,1,0,27.0,0,0,PC 17572,0.895993560684828,D49,C,1,young_adult,very_low
0,3,0,20.0,0,0,6563,-0.46241945096696835,,S,1,young_adult,very_low
0,3,0,14.0,5,2,CA 2144,0.29572908222032107,,S,8,child,very_low
0,2,0,60.0,1,1,29750,0.13675434002577333,,S,3,senior,very_low
0,2,0,25.0,1,2,SC/Paris 2123,0.18865657484452997,,C,4,young_adult,very_low
0,3,0,14.0,4,1,3101295,0.15058916727371655,,S,6,child,very_low
0,3,0,19.0,0,0,349228,-0.44338675335081607,,S,1,young_adult,very_low
0,3,0,18.0,0,0,350036,-0.49117979293462,,S,1,young_adult,very_low
1,1,1,15.0,0,1,24160,3.6047682176147444,B5,S,2,child,very_low
1,1,0,31.0,1,0,17474,0.4989752716082872,B20,S,2,adult,very_low
1,3,1,4.0,0,1,349256,-0.37806825769394486,,C,2,child,very_low
1,3,0,29.69911764705882,0,0,1601,0.48882906084695926,,S,1,young_adult,very_low
0,3,0,25.0,0,0,2672,-0.5026662211428032,,C,1,young_adult,very_low
0,1,0,60.0,0,0,113800,-0.11378180431879875,,S,1,senior,very_low
0,2,0,52.0,0,0,248731,-0.3763919797161213,,S,1,senior,very_low
0,3,0,44.0,0,0,363592,-0.48606442844527137,,S,1,adult,very_low
1,3,1,29.69911764705882,0,0,35852,-0.4924375045026148,,Q,1,young_adult,very_low
0,1,0,49.0,1,1,17421,1.583289667316069,C68,C,3,adult,very_low
0,3,0,42.0,0,0,348121,-0.49411378248043836,F G63,S,1,adult,very_low
1,1,1,18.0,1,0,PC 17757,3.930515513725408,C62 C64,C,2,young_adult,very_low
1,1,0,35.0,0,0,PC 17475,-0.11906419290437707,E24,S,1,adult,very_low
0,3,1,18.0,0,1,2691,-0.3571902456652305,,C,2,young_adult,very_low
0,3,0,25.0,0,0,36864,-0.4922684680678763,,Q,1,young_adult,very_low
0,3,0,26.0,1,0,350025,-0.4900045872454856,,S,2,young_adult,very_low
0,2,0,39.0,0,0,250655,-0.12484966611715337,,S,1,adult,very_low
1,2,1,45.0,0,0,223596,-0.3763919797161213,,S,1,adult,very_low
1,1,0,42.0,0,0,PC 17476,-0.11906419290437707,E24,S,1,adult,very_low
1,1,1,22.0,0,0,113781,2.401641331670881,,S,1,young_adult,very_low
1,3,0,29.69911764705882,1,1,2661,-0.34126057402963506,,C,3,young_adult,very_low
1,1,1,24.0,0,0,PC 17482,0.34813440166627563,C90,C,1,young_adult,very_low
0,1,0,29.69911764705882,0,0,113028,-0.11378180431879875,C124,S,1,young_adult,very_low
1,1,0,48.0,1,0,19996,0.39835834616870003,C126,S,2,adult,very_low
0,3,0,29.0,0,0,7545,-0.4572215805987593,,S,1,young_adult,very_low
0,2,0,52.0,0,0,250647,-0.38645367226008004,,S,1,senior,very_low
0,3,0,19.0,0,0,348124,-0.49411378248043836,F G73,S,1,young_adult,very_low
1,1,1,38.0,0,0,PC 17757,3.930515513725408,C45,C,1,adult,very_low
1,2,1,27.0,0,0,34218,-0.43676213497987365,E101,S,1,young_adult,very_low
0,3,0,29.69911764705882,0,0,36568,-0.3361452095402864,,Q,1,young_adult,very_low
0,3,0,33.0,0,0,347062,-0.4915983593444487,,S,1,adult,very_low
1,2,1,6.0,0,1,248727,0.016014029498268696,,S,2,child,very_low
0,3,0,17.0,1,0,350048,-0.5061032953158195,,S,2,child,very_low
0,2,0,34.0,0,0,12233,-0.38645367226008004,,S,1,adult,very_low
0,2,0,50.0,0,0,250643,-0.38645367226008004,,S,1,senior,very_low
1,1,0,27.0,1,0,113806,0.4204940697654092,E8,S,2,young_adult,very_low
0,3,0,20.0,0,0,315094,-0.4737388550789219,,S,1,young_adult,very_low
1,2,1,30.0,3,0,31027,-0.22546659155674054,,S,4,adult,very_low
1,3,1,29.69911764705882,0,0,36866,-0.49235298628524554,,Q,1,young_adult,very_low
0,2,0,25.0,1,0,236853,-0.12484966611715337,,S,2,young_adult,very_low
0,3,1,25.0,1,0,STON/O2. 3101271,-0.48857985158126105,,S,2,young_adult,very_low
1,1,1,29.0,0,0,24160,3.6047682176147444,B5,S,1,young_adult,very_low
0,3,0,11.0,0,0,2699,-0.26998958106375787,,C,1,child,very_low
0,2,0,29.69911764705882,0,0,239855,-0.6480576784030068,,S,1,young_adult,very_low
0,2,0,23.0,0,0,28425,-0.38645367226008004,,S,1,young_adult,very_low
0,2,0,23.0,0,0,233639,-0.38645367226008004,,S,1,young_adult,very_low
0,3,0,28.5,0,0,54636,-0.32407117848753597,,S,1,young_adult,very_low
0,3,1,48.0,1,3,W./C. 6608,0.043683683994155176,,S,5,adult,very_low
1,1,0,35.0,0,0,PC 17755,9.661740104981664,B101,C,1,adult,very_low
0,3,0,29.69911764705882,0,0,349201,-0.4891674544258282,,S,1,young_adult,very_low
0,3,0,29.69911764705882,0,0,349218,-0.4891674544258282,,S,1,young_adult,very_low
1,1,0,29.69911764705882,0,0,16988,-0.04435612576548362,D45,S,1,young_adult,very_low
0,1,0,36.0,1,0,19877,0.938671235779283,C46,S,2,adult,very_low
1,1,1,21.0,2,2,PC 17608,4.631815484039331,B57 B59 B63 B66,C,5,young_adult,very_low
0,3,0,24.0,1,0,376566,-0.32407117848753597,,S,2,young_adult,very_low
1,3,0,31.0,0,0,STON/O 2. 3101288,-0.48857985158126105,,S,1,adult,very_low
0,1,0,70.0,1,1,WE/P 5735,0.7807026628391313,B22,S,3,senior,very_low
0,3,0,16.0,1,1,C.A. 2673,-0.24055913037267862,,S,3,child,very_low
1,2,1,30.0,0,0,250648,-0.38645367226008004,,S,1,adult,very_low
0,1,0,19.0,1,0,113773,0.4204940697654092,D30,S,2,young_adult,very_low
0,3,0,31.0,0,0,335097,-0.49210144397164657,,Q,1,adult,very_low
1,2,1,4.0,1,1,29103,-0.18521982138090567,,S,3,child,very_low
1,3,0,6.0,0,1,392096,-0.39701844943123665,E121,S,2,child,very_low
0,3,0,33.0,0,0,345780,-0.4568855200677911,,S,1,adult,very_low
0,3,0,23.0,0,0,349204,-0.4891674544258282,,S,1,young_adult,very_low
1,2,1,48.0,1,2,220845,0.6599623523116267,,S,4,adult,very_low
1,2,0,0.67,1,1,250649,-0.35626859462820387,,S,3,child,very_low
0,3,0,28.0,0,0,350042,-0.49117979293462,,S,1,young_adult,very_low
0,2,0,18.0,0,0,29108,-0.4166387498919562,,S,1,young_adult,very_low
0,3,0,34.0,0,0,363294,-0.48606442844527137,,S,1,adult,very_low
1,1,1,33.0,0,0,110152,1.0926151317018515,B77,S,1,adult,very_low
0,3,0,29.69911764705882,0,0,358585,-0.35626859462820387,,S,1,young_adult,very_low
0,3,0,41.0,0,0,SOTON/O2 3101272,-0.504678559651595,,S,1,adult,very_low
1,3,0,20.0,0,0,2663,-0.502581702925434,,C,1,young_adult,very_low
1,1,1,36.0,1,2,113760,1.7667485321470857,B96 B98,S,4,adult,very_low
0,3,0,16.0,0,0,347074,-0.4915983593444487,,S,1,child,very_low
1,1,1,51.0,1,0,13502,0.9207272132963871,D11,S,2,senior,very_low
0,1,0,29.69911764705882,0,0,112379,0.1488283710785238,,C,1,young_adult,very_low
0,3,1,30.5,0,0,364850,-0.49210144397164657,,Q,1,adult,very_low
0,3,0,29.69911764705882,1,0,371110,-0.16207792852980066,,Q,2,young_adult,very_low
0,3,0,32.0,0,0,8471,-0.47977587060529714,,S,1,adult,very_low
0,3,0,24.0,0,0,345781,-0.4568855200677911,,S,1,young_adult,very_low
0,3,0,48.0,0,0,350047,-0.4900045872454856,,S,1,adult,very_low
0,2,1,57.0,0,0,S.O./P.P. 3,-0.43676213497987365,E77,S,1,senior,very_low
0,3,0,29.69911764705882,0,0,2674,-0.5026662211428032,,C,1,young_adult,very_low
1,2,1,54.0,1,3,29105,-0.18521982138090567,,S,5,senior,very_low
0,3,0,18.0,0,0,347078,-0.49210144397164657,,S,1,young_adult,very_low
0,3,0,29.69911764705882,0,0,383121,-0.49210144397164657,F38,Q,1,young_adult,very_low
1,3,1,5.0,0,0,364516,-0.39701844943123665,,S,1,child,very_low
0,3,0,29.69911764705882,0,0,36865,-0.49235298628524554,,Q,1,young_adult,very_low
1,1,1,43.0,0,1,24160,3.6047682176147444,B3,S,2,adult,very_low
1,3,1,13.0,0,0,2687,-0.502581702925434,,C,1,child,very_low
1,1,1,17.0,1,0,17474,0.4989752716082872,B20,S,2,child,very_low
0,1,0,29.0,0,0,113501,-0.04435612576548362,D6,S,1,young_adult,very_low
0,3,0,29.69911764705882,1,2,W./C. 6607,-0.17616429809134285,,S,4,young_adult,very_low
0,3,0,25.0,0,0,SOTON/O.Q. 3101312,-0.5061878135331888,,S,1,young_adult,very_low
0,3,0,25.0,0,0,374887,-0.5021631365156053,,S,1,young_adult,very_low
1,3,1,18.0,0,0,3101265,-0.4972168084609952,,S,1,young_adult,very_low
0,3,0,8.0,4,1,382652,-0.061964087717411374,,Q,6,child,very_low
1,3,0,1.0,1,2,C.A. 2315,-0.23401903021910547,,S,4,child,very_low
0,1,0,46.0,0,0,PC 17593,0.9457144205600544,B82 B84,C,1,adult,very_low
0,3,0,29.69911764705882,0,0,12460,-0.49210144397164657,,Q,1,young_adult,very_low
0,2,0,16.0,0,0,239865,-0.12484966611715337,,S,1,child,very_low
0,3,1,29.69911764705882,8,2,CA. 2343,0.751523754461651,,S,11,young_adult,very_low
0,1,0,29.69911764705882,0,0,PC 17600,-0.03035427442131069,,C,1,young_adult,very_low
0,3,0,25.0,0,0,349203,-0.4891674544258282,,S,1,young_adult,very_low
0,2,0,39.0,0,0,28213,-0.38645367226008004,,S,1,adult,very_low
1,1,1,49.0,0,0,17465,-0.1262744017813779,D17,S,1,adult,very_low
1,3,1,31.0,0,0,349244,-0.47332028866909326,,S,1,adult,very_low
0,3,0,30.0,0,0,2685,-0.502581702925434,,C,1,adult,very_low
0,3,1,30.0,1,1,345773,-0.16207792852980066,,S,3,adult,very_low
0,2,0,34.0,0,0,250647,-0.38645367226008004,,S,1,adult,very_low
1,2,1,31.0,1,1,C.A. 31921,-0.11981881984517401,,S,3,adult,very_low
1,1,0,11.0,1,2,113760,1.7667485321470857,B96 B98,S,4,child,very_low
1,3,0,0.42,0,1,2625,-0.4766728446247403,,C,2,child,very_low
1,3,0,27.0,0,0,347089,-0.5076970674147826,,S,1,young_adult,very_low
0,3,0,31.0,0,0,347063,-0.4915983593444487,,S,1,adult,very_low
0,1,0,39.0,0,0,112050,-0.6480576784030068,A36,S,1,adult,very_low
0,3,1,18.0,0,0,347087,-0.4915983593444487,,S,1,young_adult,very_low
0,2,0,39.0,0,0,248723,-0.38645367226008004,,S,1,adult,very_low
1,1,1,33.0,1,0,113806,0.4204940697654092,E8,S,2,adult,very_low
0,3,0,26.0,0,0,3474,-0.48933447852205797,,S,1,young_adult,very_low
0,3,0,39.0,0,0,A/4 48871,-0.16207792852980066,,S,1,adult,very_low
0,2,0,35.0,0,0,28206,-0.43676213497987365,,S,1,adult,very_low
0,3,1,6.0,4,2,347082,-0.01869880977838891,,S,7,child,very_low
0,3,0,30.5,0,0,364499,-0.48606442844527137,,S,1,adult,very_low
0,1,0,29.69911764705882,0,0,112058,-0.6480576784030068,B102,S,1,young_adult,very_low
0,3,1,23.0,0,0,STON/O2. 3101290,-0.48857985158126105,,S,1,young_adult,very_low
0,2,0,31.0,1,1,S.C./PARIS 2079,0.09659208806730764,,C,3,adult,very_low
0,3,0,43.0,0,0,C 7075,-0.5182618445859393,,S,1,adult,very_low
0,3,0,10.0,3,2,347088,-0.08661523445011025,,S,6,child,very_low
1,1,1,52.0,1,1,12749,1.2334788273172737,B69,S,3,senior,very_low
1,3,0,27.0,0,0,315098,-0.4737388550789219,,S,1,young_adult,very_low
0,1,0,38.0,0,0,19972,-0.6480576784030068,,S,1,adult,very_low
1,3,1,27.0,0,1,392096,-0.39701844943123665,E121,S,2,young_adult,very_low
0,3,0,2.0,4,1,3101295,0.15058916727371655,,S,6,child,very_low
0,3,0,29.69911764705882,0,0,368323,-0.5082001520419805,,Q,1,young_adult,very_low
0,3,0,29.69911764705882,0,0,1601,0.48882906084695926,,S,1,young_adult,very_low
1,2,0,1.0,0,2,S.C./PARIS 2079,0.09659208806730764,,C,3,child,very_low
1,3,0,29.69911764705882,0,0,367228,-0.49210144397164657,,Q,1,young_adult,very_low
1,1,1,62.0,0,0,113572,0.9618131286303883,B28,,1,senior,very_low
1,3,1,15.0,1,0,2659,-0.3571902456652305,,C,2,child,very_low
1,2,0,0.83,1,1,29106,-0.2707442080045548,,S,3,child,very_low
0,3,0,29.69911764705882,0,0,2671,-0.502581702925434,,C,1,young_adult,very_low
0,3,0,23.0,0,0,347468,-0.4900045872454856,,S,1,young_adult,very_low
0,3,0,18.0,0,0,2223,-0.481033582173292,,S,1,young_adult,very_low
1,1,1,39.0,1,1,PC 17756,1.0253688157535579,E49,C,3,adult,very_low
0,3,0,21.0,0,0,315097,-0.4737388550789219,,S,1,young_adult,very_low
0,3,0,29.69911764705882,0,0,392092,-0.48606442844527137,,S,1,young_adult,very_low
1,3,0,32.0,0,0,1601,0.48882906084695926,,S,1,adult,very_low
1,1,0,29.69911764705882,0,0,11774,-0.05039314129185886,C47,C,1,young_adult,very_low
0,3,0,20.0,0,0,SOTON/O2 3101287,-0.48857985158126105,,S,1,young_adult,very_low
0,2,0,16.0,0,0,S.O./P.P. 3,-0.43676213497987365,,S,1,child,very_low
1,1,1,30.0,0,0,113798,-0.024232740677566176,,C,1,adult,very_low
0,3,0,34.5,0,0,2683,-0.5185133868995382,,C,1,adult,very_low
0,3,0,17.0,0,0,315090,-0.4737388550789219,,S,1,child,very_low
0,3,0,42.0,0,0,C.A. 5547,-0.4961261209892301,,S,1,adult,very_low
0,3,0,29.69911764705882,8,2,CA. 2343,0.751523754461651,,S,11,young_adult,very_low
0,3,0,35.0,0,0,349213,-0.4891674544258282,,C,1,adult,very_low
0,2,0,28.0,0,1,248727,0.016014029498268696,,S,2,young_adult,very_low
1,1,1,29.69911764705882,1,0,17453,1.1450204511478064,C92,C,2,young_adult,very_low
0,3,0,4.0,4,2,347082,-0.01869880977838891,,S,7,child,very_low
0,3,0,74.0,0,0,347060,-0.4915983593444487,,S,1,senior,very_low
0,3,1,9.0,1,1,2678,-0.34126057402963506,,C,3,child,very_low
1,1,1,16.0,0,1,PC 17592,0.14480369406094026,D28,S,2,child,very_low
0,2,1,44.0,1,0,244252,-0.12484966611715337,,S,2,adult,very_low
1,3,1,18.0,0,1,392091,-0.45990402783097867,,S,2,young_adult,very_low
1,1,1,45.0,1,1,36928,2.669618413871151,,S,3,adult,very_low
1,1,0,51.0,0,0,113055,-0.11378180431879875,E17,S,1,senior,very_low
1,3,1,24.0,0,3,2666,-0.26051549136436636,,C,4,young_adult,very_low
0,3,0,29.69911764705882,0,0,2629,-0.502581702925434,,C,1,young_adult,very_low
0,3,0,41.0,2,0,350026,-0.36415092456714115,,S,3,adult,very_low
0,2,0,21.0,1,0,28134,-0.4166387498919562,,S,2,young_adult,very_low
1,1,1,48.0,0,0,17466,-0.1262744017813779,D17,S,1,adult,very_low
0,3,1,29.69911764705882,8,2,CA. 2343,0.751523754461651,,S,11,young_adult,very_low
0,2,0,24.0,0,0,233866,-0.38645367226008004,,S,1,young_adult,very_low
1,2,1,42.0,0,0,236852,-0.38645367226008004,,S,1,adult,very_low
1,2,1,27.0,1,0,SC/PARIS 2149,-0.3691817708391205,,C,2,young_adult,very_low
0,1,0,31.0,0,0,PC 17590,0.36808875031945465,A24,S,1,adult,very_low
0,3,0,29.69911764705882,0,0,345777,-0.4568855200677911,,S,1,young_adult,very_low
1,3,0,4.0,1,1,347742,-0.42401799520369554,,S,3,child,very_low
0,3,0,26.0,0,0,349248,-0.4891674544258282,,S,1,young_adult,very_low
1,1,1,47.0,1,1,11751,0.40951072618442386,D35,S,3,adult,very_low
0,1,0,33.0,0,0,695,-0.5474407529634195,B51 B53 B55,S,1,adult,very_low
0,3,0,47.0,0,0,345765,-0.4669472126117498,,S,1,adult,very_low
1,2,1,28.0,1,0,P/PP 3381,-0.16509643629298823,,C,2,young_adult,very_low
1,3,1,15.0,0,0,2667,-0.5026662211428032,,C,1,child,very_low
0,3,0,20.0,0,0,7534,-0.4499268535043892,,S,1,young_adult,very_low
0,3,0,19.0,0,0,349212,-0.4891674544258282,,S,1,young_adult,very_low
0,3,0,29.69911764705882,0,0,349217,-0.4891674544258282,,S,1,young_adult,very_low
1,1,1,56.0,0,1,11767,1.0253688157535579,C50,C,2,senior,very_low
1,2,1,25.0,0,1,230433,-0.12484966611715337,,S,2,young_adult,very_low
0,3,0,33.0,0,0,349257,-0.4891674544258282,,S,1,adult,very_low
0,3,1,22.0,0,0,7552,-0.4364260744489054,,S,1,young_adult,very_low
0,2,0,28.0,0,0,C.A./SOTON 34068,-0.43676213497987365,,S,1,young_adult,very_low
0,3,0,25.0,0,0,SOTON/OQ 392076,-0.5061878135331888,,S,1,young_adult,very_low
0,3,1,39.0,0,5,382652,-0.061964087717411374,,Q,6,adult,very_low
0,2,0,27.0,0,0,211536,-0.38645367226008004,,S,1,young_adult,very_low
1,1,1,19.0,0,0,112053,-0.04435612576548362,B42,S,1,young_adult,very_low
0,3,1,29.69911764705882,1,2,W./C. 6607,-0.17616429809134285,,S,4,young_adult,very_low
1,1,0,26.0,0,0,111369,-0.04435612576548362,C148,C,1,young_adult,very_low
0,3,0,32.0,0,0,370376,-0.49210144397164657,,Q,1,adult,very_low
